country,year,choc_kg_per_capita,interpersonal_violence_deaths,drowing_deaths,drug_deaths,alzheimer_and_dementias_deaths,aids_vih_deaths,neoplasms_deaths,road_injuries_deaths,digestive_diseases_deaths,chronic_resp_diseases_deaths
Eswatini,2000,0.103250450,190,56,3,38,6467,723,345,314,319
Eswatini,2001,0.134194340,192,55,4,38,7583,783,376,330,333
Eswatini,2002,0.113264140,191,56,4,38,8572,841,402,343,346
Eswatini,2003,0.123308470,190,58,4,37,9432,881,421,351,353
Eswatini,2004,0.102742040,193,60,4,37,10048,903,434,357,358
Eswatini,2005,0.175250380,200,58,4,37,10039,915,440,360,358
Eswatini,2006,0.020746984,202,58,4,37,9514,910,437,357,352
Eswatini,2007,0.062822010,207,58,4,37,9038,910,440,357,348
Eswatini,2008,0.243530290,211,58,4,37,8633,914,441,357,346
Eswatini,2009,0.246618390,214,59,4,38,8210,918,441,357,342
Eswatini,2010,0.048412350,216,57,4,39,7346,909,432,351,334
Eswatini,2011,0.048490155,216,58,4,39,6459,901,423,344,327
Eswatini,2012,0.048540063,219,59,4,41,6016,906,418,342,324
Eswatini,2017,0.029312218,227,54,4,50,3667,942,393,339,314
Ethiopia,1993,0.000000000,6161,3695,127,1721,42829,29730,11705,28300,13942
Ethiopia,1994,0.000000000,6254,3549,128,1795,54745,29868,11705,28474,13987
Ethiopia,1995,0.000000000,7398,3475,130,1872,66627,29930,11674,28576,14006
Ethiopia,1996,0.000000000,6471,3413,130,1960,77549,29733,11461,28473,13889
Ethiopia,1997,0.000000000,6504,3286,130,2067,86787,29720,11310,28450,13842
Ethiopia,1998,0.000000000,7296,3263,133,2203,93876,29961,11298,28889,13874
Ethiopia,1999,0.000000000,6520,3088,133,2330,98723,29981,11162,29088,13843
Ethiopia,2000,0.000000000,6794,3070,129,2424,101561,29461,10809,28709,13645
Ethiopia,2001,0.000000000,6658,2995,126,2540,102293,29217,10532,28388,13453
Ethiopia,2002,0.000000000,7005,2881,125,2691,101366,29323,10368,28255,13379
Ethiopia,2003,0.000000000,6750,2841,125,2837,99077,29345,10189,28157,13324
Ethiopia,2004,0.000000000,6368,2768,127,2996,95326,29408,10050,28099,13248
Ethiopia,2005,0.000000000,6410,2852,131,3163,87408,29742,10047,28138,13175
Ethiopia,2006,0.000000000,6601,2742,133,3326,77675,29733,9866,27995,13030
Ethiopia,2007,0.000000000,6418,2697,139,3499,68887,29862,9750,27936,12838
Ethiopia,2008,0.000000000,6611,2582,146,3690,60273,30071,9588,27950,12639
Ethiopia,2009,0.009778967,6456,2449,163,3896,53142,30352,9408,28087,12481
Ethiopia,2010,0.000000000,6359,2273,150,4120,47038,30588,9192,28241,12419
Fiji,1990,0.298499440,25,61,2,36,2,415,95,126,400
Fiji,1991,0.383964600,24,60,2,37,3,419,94,126,405
Fiji,1992,0.368756830,25,59,2,37,4,422,93,126,407
Fiji,1993,0.420927800,25,60,2,37,5,427,94,126,411
Fiji,1994,0.426195380,27,60,2,38,6,429,94,127,413
Fiji,1995,0.489746240,28,60,2,38,7,432,94,128,415
Fiji,1996,0.374493750,29,61,2,38,8,439,95,130,421
Fiji,1997,0.581512000,32,61,2,39,9,443,95,131,422
Fiji,1998,0.590443850,34,61,2,39,10,437,93,129,412
Fiji,1999,0.617428000,37,63,3,39,11,456,98,134,433
Fiji,2000,0.507185400,39,66,3,40,11,470,103,137,443
Fiji,2001,0.590913830,40,65,3,40,13,467,100,136,433
Fiji,2002,0.432052340,41,63,3,41,13,473,95,134,426
Fiji,2003,0.514012500,39,62,3,42,14,497,97,136,423
Fiji,2004,0.566978900,37,64,3,43,14,503,95,135,395
Fiji,2005,0.676443460,38,65,3,44,14,528,97,140,387
Fiji,2006,0.862601600,38,65,2,46,13,559,97,147,383
Fiji,2007,0.787510300,38,66,2,48,13,590,95,151,380
Fiji,2008,0.527071800,37,64,2,50,12,618,93,156,376
Fiji,2009,0.623836500,37,61,2,52,12,629,88,155,365
Fiji,2010,0.000000000,37,61,2,54,12,651,88,158,367
Fiji,2012,0.028483085,38,63,2,58,12,690,89,165,366
Fiji,2013,0.018960730,38,62,2,60,10,708,93,167,375
Fiji,2019,0.009689462,35,59,3,73,9,810,90,181,412
Finland,1990,0.400036040,192,169,155,1380,14,10337,725,1782,1253
Finland,1991,0.139864410,186,170,163,1429,19,10386,692,1837,1247
Finland,1992,0.209703450,194,165,163,1486,23,10537,652,1901,1270
Finland,1993,0.169811800,187,155,165,1533,21,10592,604,1932,1287
Finland,1994,0.109946154,185,152,168,1569,20,10445,566,1917,1266
Finland,1995,0.210002380,179,149,178,1620,23,10591,540,1977,1314
Finland,1996,0.160040050,178,151,192,1669,30,10659,510,2022,1367
Finland,1997,0.280057520,162,160,197,1719,11,10749,499,2071,1423
Finland,1998,0.619934100,146,154,194,1758,11,10800,481,2088,1470
Finland,1999,0.669935170,163,163,200,1795,13,10813,476,2107,1485
Finland,2000,0.919963060,157,159,205,1843,11,10883,463,2153,1497
Finland,2001,1.129998400,158,153,208,1876,5,10975,457,2180,1512
Finland,2002,1.189865500,143,152,212,1906,9,11136,445,2242,1522
Finland,2003,1.370002400,129,150,220,1929,13,11285,431,2314,1530
Finland,2004,1.399961700,140,150,238,1945,11,11408,420,2434,1520
Finland,2005,1.589978800,127,148,253,1998,9,11534,404,2526,1555
Finland,2006,1.740578500,125,143,266,2062,13,11693,388,2563,1592
Finland,2007,2.091306400,125,142,286,2138,16,11909,384,2643,1634
Finland,2008,2.091825700,130,137,296,2222,9,12089,360,2656,1656
Finland,2009,2.202137500,118,133,303,2294,5,12340,341,2681,1705
Finland,2010,0.000000000,109,131,299,2398,11,12597,324,2679,1746
France,1990,2.720729000,1004,1026,482,18823,3053,147596,11984,29689,22050
France,1991,2.953420600,996,998,531,19371,3967,148992,11591,29177,21797
France,1992,2.984723000,998,973,576,19956,4563,150548,11141,28806,21784
France,1993,2.845517900,997,950,612,20638,4924,152384,10845,28747,22020
France,1994,2.857787400,1026,937,646,21209,5250,152660,10465,28431,21945
France,1995,2.970139500,989,916,667,21778,5077,154276,10149,28538,22259
France,1996,3.263229800,911,902,679,22325,3884,155708,9850,28618,22504
France,1997,3.211813400,885,909,695,22903,1702,155859,9629,28389,22295
France,1998,3.200327600,782,934,751,23639,1356,158570,9618,28593,22302
France,1999,3.572929100,745,983,816,24322,1297,159827,9362,28352,21733
France,2000,3.956586800,717,1088,908,24825,1274,160035,8873,27799,20090
France,2001,3.827648000,726,1149,957,25339,1225,161674,8543,27734,19298
France,2002,3.782533200,730,1173,994,25974,1223,164176,8020,27811,19039
France,2003,4.002889000,694,1201,1041,26630,1151,165898,7370,27729,18900
France,2004,4.130572000,665,1151,1050,27036,1135,163565,6732,26661,18058
France,2005,4.203965700,630,1148,1100,27698,994,165087,6401,26620,18035
France,2006,3.938968200,624,1153,1149,28411,982,166220,6001,26523,17837
France,2007,4.189369700,596,1144,1214,29156,850,168468,5710,26521,17916
France,2008,4.003246000,616,1151,1324,30069,774,172168,5478,26877,18207
France,2009,3.433387000,632,1153,1430,30913,654,175675,5323,27155,18434
France,2010,0.000000000,594,1145,1501,31793,584,177632,5106,27272,18614
French Polynesia,1995,1.170427000,,,,,,,,,
Gabon,1990,0.067433745,50,43,4,82,154,806,336,459,306
Gabon,1991,0.067435310,52,42,4,84,231,822,345,466,304
Gabon,1992,0.077034965,53,42,4,86,335,836,352,471,304
Gabon,1993,0.163713780,52,40,4,88,467,845,347,471,301
Gabon,1994,0.105915080,53,39,5,91,629,873,360,481,304
Gabon,1995,0.086634030,56,39,5,93,815,907,383,498,309
Gabon,1996,0.096384330,55,38,5,96,1021,932,391,505,310
Gabon,1997,0.106007960,57,36,5,98,1244,943,404,509,306
Gabon,1998,0.115750940,57,35,6,100,1474,955,414,514,304
Gabon,1999,0.163864930,55,33,6,102,1703,961,419,513,301
Gabon,2000,0.144468600,56,32,6,104,1921,981,440,525,302
Gabon,2001,0.182497530,58,32,6,106,2096,1004,459,537,303
Gabon,2002,0.095774310,60,32,6,109,2226,1008,466,537,299
Gabon,2003,0.133661640,62,32,6,111,2313,1034,480,546,301
Gabon,2004,0.161588860,62,32,6,114,2272,1050,483,547,300
Gabon,2005,0.340409300,64,34,6,117,2060,1058,492,547,296
Gabon,2006,0.347950820,65,34,6,120,1933,1084,499,554,298
Gabon,2007,0.448168580,69,34,7,123,1975,1103,516,561,298
Gabon,2008,0.101957016,70,34,7,127,2018,1132,528,568,301
Gabon,2009,0.385824650,72,33,7,130,1976,1139,529,567,298
Gabon,2010,0.000000000,71,32,7,133,1908,1137,515,560,293
Gambia,1990,0.000000000,5,37,1,38,24,318,120,325,196
Gambia,1991,0.008758313,6,38,1,40,38,338,127,340,201
Gambia,1992,0.008694449,6,40,1,43,60,363,135,360,208
Gambia,1993,0.008627796,6,39,1,45,90,371,135,362,206
Gambia,1994,0.008599486,7,39,1,48,131,384,136,370,207
Gambia,1995,0.060072776,8,43,1,52,185,430,153,411,223
Gambia,1996,0.025706258,7,39,1,54,252,424,147,397,213
Gambia,1997,0.042786540,8,40,1,57,333,447,152,410,216
Gambia,1998,0.059821650,9,41,1,61,426,484,163,438,226
Gambia,1999,0.196483370,10,48,1,66,528,534,178,473,240
Gambia,2000,0.034197308,10,40,1,68,636,523,168,453,234
Gambia,2001,0.256918760,10,39,1,70,746,531,168,448,237
Gambia,2002,0.077274790,10,38,1,74,854,555,173,455,248
Gambia,2003,0.120580000,11,40,2,77,956,591,182,470,261
Gambia,2004,0.120875530,13,48,2,83,1043,660,207,513,289
Gambia,2005,0.147129240,14,53,2,87,1093,693,215,523,302
Gambia,2006,0.225162550,14,46,2,90,1136,701,213,515,306
Gambia,2007,0.294556770,14,45,2,94,1188,723,216,515,314
Gambia,2008,0.017335478,13,45,2,97,1212,719,208,500,313
Gambia,2009,0.086682245,13,44,2,102,1189,753,215,509,325
Gambia,2010,0.000000000,13,44,2,106,1117,767,214,506,329
Georgia,1992,0.000000000,246,543,23,900,2,7864,1286,2234,966
Georgia,1993,0.020489470,506,489,21,923,2,7335,1088,2138,928
Georgia,1994,0.072214160,236,503,20,948,2,7024,974,2126,878
Georgia,1995,0.373972740,149,410,20,972,2,6384,834,1968,778
Georgia,1996,0.083843050,163,300,18,1020,2,6046,705,1865,772
Georgia,1997,0.053038420,222,252,18,1082,2,6116,632,1897,812
Georgia,1998,0.064562574,297,206,21,1158,3,6194,561,1944,887
Georgia,1999,0.032788675,260,173,23,1225,2,6276,537,1979,952
Georgia,2000,0.189084860,240,149,20,1280,2,6401,530,1968,1021
Georgia,2001,0.248532680,260,136,19,1326,2,6451,565,1946,1056
Georgia,2002,0.478005230,252,129,19,1374,2,6803,597,2024,1194
Georgia,2003,0.840778100,237,107,18,1406,2,7020,584,2035,1305
Georgia,2004,1.403558600,229,96,18,1427,2,7218,602,2077,1429
Georgia,2005,1.559004000,224,84,18,1422,1,7145,598,1991,1390
Georgia,2006,1.830901300,200,82,18,1408,1,7140,622,1941,1380
Georgia,2007,2.084702500,186,87,17,1391,3,7121,630,1903,1337
Georgia,2008,2.127048000,182,96,17,1419,4,7416,698,1972,1317
Georgia,2009,2.043417700,143,101,16,1477,6,7742,743,2032,1351
Georgia,2010,0.000000000,168,98,17,1518,8,8023,744,2104,1368
Georgia,2012,0.010682485,118,93,18,1582,51,8436,763,2184,1319
Germany,1990,2.961087000,1040,934,1139,29984,1680,202621,12388,42169,39888
Germany,1991,3.249082000,1110,901,1338,30640,1990,203710,12243,43220,39376
Germany,1992,2.941165700,1157,858,1445,31442,2147,203503,11731,43420,38572
Germany,1993,3.234975000,1167,818,1476,32298,2436,206180,11215,44078,38451
Germany,1994,2.844200800,1179,802,1493,33246,2507,209315,10761,44587,38081
Germany,1995,2.224160700,1158,766,1499,33953,2271,213267,10328,44911,37814
Germany,1996,2.389843700,1101,715,1500,34322,1797,216937,9837,44831,37048
Germany,1997,2.747625400,1032,701,1459,34603,1019,219700,9318,44163,35630
Germany,1998,3.082979400,1040,659,1441,34797,763,224417,8717,43501,34386
Germany,1999,2.549047500,1023,652,1470,35251,741,232455,8371,43341,33596
Germany,2000,2.601055900,924,618,1516,35327,702,243529,7956,43094,32657
Germany,2001,2.071257600,867,583,1487,35229,660,249281,7463,42859,31780
Germany,2002,2.445505100,887,569,1435,35209,644,255686,7122,43301,31962
Germany,2003,2.369022100,823,558,1410,35066,623,259062,6799,43667,32245
Germany,2004,1.599252700,789,517,1354,35301,611,259846,6268,43170,31676
Germany,2005,2.033647500,715,496,1341,35731,595,261980,5873,43255,31960
Germany,2006,2.032178400,719,481,1324,35561,599,262584,5531,43197,32179
Germany,2007,2.594347500,695,467,1345,35246,563,263688,5283,43345,32940
Germany,2008,2.012187500,675,466,1372,35096,561,264802,5049,43882,34054
Germany,2009,2.016604200,674,465,1375,35857,548,264542,4869,44360,35593
Germany,2010,0.000000000,665,461,1371,37332,552,258984,4687,44649,36809
Ghana,1990,0.056822732,402,461,17,616,2727,7350,2731,6030,3076
Ghana,1991,0.208884760,449,483,18,644,3746,7639,2761,6208,3109
Ghana,1992,0.180997520,504,445,19,678,4996,7995,2821,6418,3149
Ghana,1993,0.296279550,465,462,20,713,6478,8346,2856,6617,3163
Ghana,1994,0.297232240,2495,469,22,745,8168,8631,2890,6776,3199
Ghana,1995,0.192225640,681,489,22,775,10015,8894,2923,6907,3241
Ghana,1996,0.144325730,556,487,24,808,11963,9244,2972,7063,3284
Ghana,1997,0.201952650,596,511,27,843,13939,9715,3088,7291,3371
Ghana,1998,0.268843080,634,480,30,876,15882,10082,3145,7397,3404
Ghana,1999,0.047932920,668,522,34,906,17724,10456,3222,7483,3475
Ghana,2000,0.641364160,732,500,38,946,19400,10869,3309,7567,3568
Ghana,2001,0.534972400,785,520,36,978,20909,11037,3477,7712,3699
Ghana,2002,0.162037160,802,558,34,1023,22190,11179,3632,7820,3854
Ghana,2003,0.161810490,806,602,32,1049,23218,11275,3851,7915,4011
Ghana,2004,0.180715740,833,596,29,1089,23824,11404,4036,8023,4180
Ghana,2005,0.266148060,859,612,28,1133,24051,11610,4227,8145,4352
Ghana,2006,0.275554480,878,595,27,1182,23919,11811,4372,8246,4538
Ghana,2007,0.323044300,870,611,26,1209,23418,12013,4610,8334,4671
Ghana,2008,2.365521700,881,586,29,1255,22626,12382,4602,8378,4787
Ghana,2009,2.022541500,812,577,31,1292,21689,12801,4693,8487,4925
Ghana,2010,0.000000000,802,574,33,1339,20587,13292,4776,8647,5057
Greece,1990,1.331490000,117,285,57,2520,37,23726,2350,2969,2627
Greece,1991,1.291777100,137,290,73,2620,38,24536,2367,2997,2609
Greece,1992,1.224806700,131,294,92,2722,63,25363,2389,3052,2623
Greece,1993,1.287515900,138,302,107,2815,66,25785,2371,3019,2611
Greece,1994,1.380154000,134,317,142,2915,72,26304,2394,2978,2634
Greece,1995,1.074369700,142,331,177,3009,64,26840,2429,2961,2694
Greece,1996,1.274572700,157,344,209,3093,59,27285,2434,2933,2739
Greece,1997,1.773244500,159,343,241,3163,37,27625,2372,2893,2796
Greece,1998,1.673477200,145,354,269,3234,41,28280,2336,2890,2888
Greece,1999,1.762616400,136,363,298,3287,33,28971,2291,2904,3032
Greece,2000,1.612498600,129,360,335,3330,29,29421,2207,2919,3210
Greece,2001,2.188240800,120,359,354,3374,18,29783,2094,2901,3316
Greece,2002,1.937590000,100,362,333,3407,27,30000,1976,2905,3399
Greece,2003,2.045447300,120,372,325,3443,20,30307,1922,2914,3493
Greece,2004,2.323139200,111,374,332,3491,16,30556,1927,2904,3623
Greece,2005,2.464055800,120,368,346,3570,12,30654,1888,2924,3850
Greece,2006,2.607473900,110,362,346,3691,10,30777,1828,2958,4252
Greece,2007,2.783839500,132,389,345,3866,20,31382,1820,3061,4845
Greece,2008,3.002540800,151,389,326,4050,9,31598,1735,3090,5018
Greece,2009,3.041647200,159,400,320,4270,18,31443,1684,3132,5487
Greece,2010,0.000000000,161,401,291,4509,20,31350,1566,3185,5765
Grenada,1990,1.065956000,3,8,0,18,7,133,12,33,18
Grenada,1991,1.116077700,3,8,0,17,4,131,12,32,17
Grenada,1992,0.681516770,4,7,0,17,5,131,12,32,17
Grenada,1993,1.716606300,4,7,0,17,6,130,12,32,17
Grenada,1994,0.815454400,4,7,0,17,7,127,11,31,17
Grenada,1995,1.316358400,3,6,1,16,7,124,11,30,16
Grenada,1996,1.464019400,4,6,1,16,8,123,11,29,16
Grenada,1997,1.530839400,4,7,1,16,7,121,11,29,15
Grenada,1998,1.245692600,5,7,1,16,8,122,11,29,16
Grenada,1999,0.945329960,6,7,1,16,8,129,11,30,17
Grenada,2000,1.120232200,9,7,1,16,8,132,11,30,17
Grenada,2001,0.651998700,5,7,1,16,9,135,11,30,18
Grenada,2002,0.932875160,5,8,1,16,9,139,11,30,18
Grenada,2003,0.375172400,6,8,1,16,9,140,11,31,18
Grenada,2004,0.620657560,5,8,1,16,8,143,11,31,18
Grenada,2005,0.896724340,6,8,1,16,7,143,10,30,18
Grenada,2006,1.011386800,6,8,1,16,7,146,10,30,18
Grenada,2007,1.284410200,6,8,1,16,7,149,9,31,18
Grenada,2008,1.174075700,6,7,1,15,6,152,12,31,18
Grenada,2009,1.726293400,7,7,1,15,6,155,12,31,18
Grenada,2010,0.464675870,7,7,1,15,7,158,11,31,18
Grenada,2011,0.772711040,6,7,1,15,6,160,11,31,18
Grenada,2012,0.286120950,6,7,1,15,6,155,11,31,16
Grenada,2013,0.960377600,6,7,1,15,6,159,11,32,17
Grenada,2014,0.942315160,6,7,1,15,7,163,11,33,17
Grenada,2015,0.554649830,6,7,1,15,8,168,10,34,18
Grenada,2016,1.852083300,6,6,1,16,6,177,10,36,19
Grenada,2017,0.761820500,9,6,1,16,6,180,10,36,18
Grenada,2018,0.801621600,7,6,1,16,6,184,10,37,19
Grenada,2019,1.277528400,6,6,1,16,5,188,10,37,19
Guatemala,1990,0.362067160,3788,338,66,419,248,3950,998,4714,1627
Guatemala,1991,0.351103250,4024,349,72,429,274,4298,1065,5056,1712
Guatemala,1992,0.262567300,4174,351,77,437,290,4603,1101,5260,1775
Guatemala,1993,0.319968600,3966,347,86,445,314,4962,1151,5450,1800
Guatemala,1994,0.405899320,4236,343,89,452,321,5284,1150,5409,1716
Guatemala,1995,0.279391400,4555,324,85,456,348,5191,1105,4955,1520
Guatemala,1996,0.345870800,4561,315,84,470,351,5296,1096,4776,1418
Guatemala,1997,0.392879220,4944,329,87,494,417,5781,1147,4938,1411
Guatemala,1998,0.430162280,4877,339,93,521,437,6232,1164,5140,1392
Guatemala,1999,0.381803000,4553,358,90,548,511,6485,1143,5149,1337
Guatemala,2000,0.486885820,4662,403,77,583,435,6960,1224,5422,1280
Guatemala,2001,0.458808360,4261,423,63,625,485,7307,1243,5601,1287
Guatemala,2002,0.421244600,4569,414,49,671,605,7627,1238,5644,1274
Guatemala,2003,0.489409830,5114,421,41,724,656,8032,1298,5835,1325
Guatemala,2004,0.663992600,5547,429,36,782,729,8438,1376,5964,1383
Guatemala,2005,0.897862900,6987,425,30,841,868,8717,1411,6003,1446
Guatemala,2006,0.930124300,6953,426,33,902,900,9045,1502,6075,1500
Guatemala,2007,1.166829000,6767,421,36,968,845,9183,1564,6039,1515
Guatemala,2008,0.947001460,7296,426,46,1037,845,9355,1651,6080,1561
Guatemala,2009,1.010467000,8164,422,65,1111,795,9732,1836,6352,1669
Guatemala,2010,0.000000000,6989,423,78,1181,708,10103,2039,6634,1746
Guinea,1990,0.009474129,368,573,6,465,251,4626,1416,2789,2215
Guinea,1991,0.000000000,392,573,6,478,368,4777,1450,2867,2232
Guinea,1992,0.009856274,411,573,7,493,525,4944,1487,2955,2253
Guinea,1993,0.010127586,433,569,7,510,724,5114,1518,3046,2268
Guinea,1994,0.051734276,459,570,7,528,969,5317,1567,3151,2294
Guinea,1995,0.041974466,479,568,7,547,1267,5486,1595,3232,2299
Guinea,1996,0.042144336,499,560,8,568,1608,5653,1618,3315,2298
Guinea,1997,0.052889200,522,553,8,590,1967,5831,1646,3406,2298
Guinea,1998,0.063486560,551,553,8,612,2354,6025,1691,3505,2313
Guinea,1999,0.084169835,558,550,8,633,2772,6192,1717,3570,2328
Guinea,2000,0.041962470,579,526,8,657,3194,6282,1685,3573,2343
Guinea,2001,0.042127836,565,507,8,677,3590,6414,1702,3608,2387
Guinea,2002,0.052729220,583,491,9,705,3948,6569,1732,3647,2444
Guinea,2003,0.052466530,601,502,9,725,4290,6684,1775,3671,2479
Guinea,2004,0.094207756,630,536,9,751,4608,6835,1868,3736,2537
Guinea,2005,0.062861376,643,534,10,777,4794,6960,1893,3764,2576
Guinea,2006,0.084015740,672,536,10,803,4749,7093,1952,3816,2634
Guinea,2007,0.126283540,696,535,11,814,4763,7191,1985,3832,2659
Guinea,2008,0.232039680,708,521,11,830,4796,7282,1984,3814,2672
Guinea,2009,0.221979750,727,501,11,847,4581,7372,1990,3827,2700
Guinea,2010,0.496167360,763,519,12,863,4333,7522,2055,3861,2742
Guinea,2011,2.147798300,808,516,12,876,4249,7628,2083,3866,2764
Guinea,2012,0.059239782,797,509,13,885,4052,7750,2092,3873,2782
Guinea,2013,0.009853073,933,535,13,892,4021,7880,2169,3909,2812
Guinea,2014,0.049195465,875,547,14,897,4221,8028,2241,3957,2842
Guinea-Bissau,1990,0.000000000,83,96,2,40,55,574,394,521,370
Guinea-Bissau,1991,0.000000000,86,97,2,42,85,578,398,525,364
Guinea-Bissau,1992,0.000000000,89,97,2,43,126,582,402,530,358
Guinea-Bissau,1993,0.000000000,92,96,2,44,181,587,407,535,351
Guinea-Bissau,1994,0.010223719,96,95,2,45,252,592,411,540,344
Guinea-Bissau,1995,0.000000000,100,95,2,46,340,598,416,545,336
Guinea-Bissau,1996,0.000000000,105,93,2,48,444,603,418,549,328
Guinea-Bissau,1997,0.000000000,109,91,2,49,563,606,419,552,319
Guinea-Bissau,1998,0.020573039,113,90,2,49,693,611,422,558,313
Guinea-Bissau,1999,0.000000000,116,87,2,50,830,616,424,562,307
Guinea-Bissau,2000,0.000000000,122,91,2,51,970,626,441,569,307
Guinea-Bissau,2001,0.010354782,127,91,2,52,1105,640,451,577,310
Guinea-Bissau,2002,0.010352482,131,85,2,53,1234,659,458,586,315
Guinea-Bissau,2003,0.000000000,135,87,2,54,1353,677,464,596,319
Guinea-Bissau,2004,0.000000000,140,85,2,55,1460,702,471,611,327
Guinea-Bissau,2005,0.010306483,143,78,2,56,1549,713,464,615,328
Guinea-Bissau,2006,0.030825390,146,76,2,57,1593,731,466,625,333
Guinea-Bissau,2007,0.010230432,156,88,2,58,1582,759,505,648,342
Guinea-Bissau,2008,0.020383798,160,85,2,60,1526,775,505,657,346
Guinea-Bissau,2009,0.020311588,161,81,3,61,1482,792,500,665,350
Guinea-Bissau,2010,0.000000000,165,79,3,62,1463,808,499,673,353
Guyana,1990,0.359043480,124,66,0,45,87,513,152,356,90
Guyana,1991,0.456671270,116,60,1,45,61,493,140,336,86
Guyana,1992,0.485235540,97,56,1,46,73,483,130,319,86
Guyana,1993,0.532925800,111,57,1,47,125,505,130,327,91
Guyana,1994,0.493974400,118,54,1,47,153,496,127,318,90
Guyana,1995,0.503603800,122,54,1,46,179,504,130,321,92
Guyana,1996,0.523821700,143,58,1,46,253,528,141,330,95
Guyana,1997,0.524830700,145,60,1,46,195,525,144,324,94
Guyana,1998,0.419370830,154,61,1,47,212,534,144,316,94
Guyana,1999,0.449670940,138,63,1,48,248,545,151,304,90
Guyana,2000,0.568493370,163,64,2,51,302,604,145,273,91
Guyana,2001,0.570980300,153,62,1,51,400,588,152,305,94
Guyana,2002,0.483989780,172,61,1,51,411,596,152,324,96
Guyana,2003,0.565076950,197,61,1,52,362,596,152,330,96
Guyana,2004,0.547520640,175,63,1,52,337,601,154,339,98
Guyana,2005,0.580982570,186,66,1,53,315,604,155,340,97
Guyana,2006,0.595153300,181,67,1,54,285,605,157,338,96
